"pcd","long","lat","dist_to_nearest_public_park_or_garden","area_of_nearest_public_park_or_garden","site_id","accesspoint_id","pcd_start","pcd_end","accesslon","accesslat"
"HR20AA",-2.895378,51.96975,6554.179,6503.732,"81B332FC-B501-33F1-E053-A03BA40A2BEA","58A47038-69C8-4D2D-939D-0F0301946E08","HR2","0AA",51.95652,-2.988598
"HR20AB",-2.901903,51.96923,6105.561,6503.732,"81B332FC-B501-33F1-E053-A03BA40A2BEA","58A47038-69C8-4D2D-939D-0F0301946E08","HR2","0AB",51.95652,-2.988598
"HR20AD",-2.891966,51.97385,6895.101,6503.732,"81B332FC-B501-33F1-E053-A03BA40A2BEA","58A47038-69C8-4D2D-939D-0F0301946E08","HR2","0AD",51.95652,-2.988598
"HR20AE",-2.883614,51.97852,6260.032,17722.29,"81B332FC-B502-33F1-E053-A03BA40A2BEA","347F8EAC-3315-4249-B02F-7C4381C4EBB5","HR2","0AE",52.02688,-2.836813
"HR20AF",-2.989511,51.958,175.8446,6503.732,"81B332FC-B501-33F1-E053-A03BA40A2BEA","58A47038-69C8-4D2D-939D-0F0301946E08","HR2","0AF",51.95652,-2.988598
"HR20AG",-2.884773,51.98933,5312.106,17722.29,"81B332FC-B502-33F1-E053-A03BA40A2BEA","347F8EAC-3315-4249-B02F-7C4381C4EBB5","HR2","0AG",52.02688,-2.836813
"HR20AH",-2.886248,51.99543,4866.414,17722.29,"81B332FC-B502-33F1-E053-A03BA40A2BEA","347F8EAC-3315-4249-B02F-7C4381C4EBB5","HR2","0AH",52.02688,-2.836813
"HR20AJ",-2.89754,51.98906,5913.386,17722.29,"81B332FC-B502-33F1-E053-A03BA40A2BEA","347F8EAC-3315-4249-B02F-7C4381C4EBB5","HR2","0AJ",52.02688,-2.836813
"HR20AL",-2.902744,51.99945,5446.766,17722.29,"81B332FC-B502-33F1-E053-A03BA40A2BEA","347F8EAC-3315-4249-B02F-7C4381C4EBB5","HR2","0AL",52.02688,-2.836813
"HR20AN",-2.908164,51.99162,6263.003,17722.29,"81B332FC-B502-33F1-E053-A03BA40A2BEA","347F8EAC-3315-4249-B02F-7C4381C4EBB5","HR2","0AN",52.02688,-2.836813
"HR20AP",-2.90638,51.98333,6372.693,6503.732,"81B332FC-B501-33F1-E053-A03BA40A2BEA","58A47038-69C8-4D2D-939D-0F0301946E08","HR2","0AP",51.95652,-2.988598
"HR20AQ",-2.880352,51.98124,5885.984,17722.29,"81B332FC-B502-33F1-E053-A03BA40A2BEA","347F8EAC-3315-4249-B02F-7C4381C4EBB5","HR2","0AQ",52.02688,-2.836813
"HR20AR",-2.917527,51.98581,5857.355,6503.732,"81B332FC-B501-33F1-E053-A03BA40A2BEA","58A47038-69C8-4D2D-939D-0F0301946E08","HR2","0AR",51.95652,-2.988598
"HR20AS",-2.937149,51.99105,5211.556,6503.732,"81B332FC-B501-33F1-E053-A03BA40A2BEA","58A47038-69C8-4D2D-939D-0F0301946E08","HR2","0AS",51.95652,-2.988598
"HR20AT",-2.941,51.98347,4428.034,6503.732,"81B332FC-B501-33F1-E053-A03BA40A2BEA","58A47038-69C8-4D2D-939D-0F0301946E08","HR2","0AT",51.95652,-2.988598
"HR20AU",-2.931095,51.98145,4816.83,6503.732,"81B332FC-B501-33F1-E053-A03BA40A2BEA","58A47038-69C8-4D2D-939D-0F0301946E08","HR2","0AU",51.95652,-2.988598
"HR20AW",-2.913127,51.98789,6236.116,6503.732,"81B332FC-B501-33F1-E053-A03BA40A2BEA","58A47038-69C8-4D2D-939D-0F0301946E08","HR2","0AW",51.95652,-2.988598
"HR20AX",-2.924701,51.98346,5304.048,6503.732,"81B332FC-B501-33F1-E053-A03BA40A2BEA","58A47038-69C8-4D2D-939D-0F0301946E08","HR2","0AX",51.95652,-2.988598
"HR20AY",-2.990986,51.95852,275.9187,6503.732,"81B332FC-B501-33F1-E053-A03BA40A2BEA","58A47038-69C8-4D2D-939D-0F0301946E08","HR2","0AY",51.95652,-2.988598
"HR20AZ",-2.875127,51.94496,7882.093,6503.732,"81B332FC-B501-33F1-E053-A03BA40A2BEA","58A47038-69C8-4D2D-939D-0F0301946E08","HR2","0AZ",51.95652,-2.988598
"HR20BA",-2.876177,51.94436,7822.43,6503.732,"81B332FC-B501-33F1-E053-A03BA40A2BEA","58A47038-69C8-4D2D-939D-0F0301946E08","HR2","0BA",51.95652,-2.988598
"HR20BB",-2.875633,51.94477,7851.441,6503.732,"81B332FC-B501-33F1-E053-A03BA40A2BEA","58A47038-69C8-4D2D-939D-0F0301946E08","HR2","0BB",51.95652,-2.988598
"HR20BD",-2.869734,51.95122,8166.966,6503.732,"81B332FC-B501-33F1-E053-A03BA40A2BEA","58A47038-69C8-4D2D-939D-0F0301946E08","HR2","0BD",51.95652,-2.988598
"HR20BE",-2.868758,51.95115,8234.204,6503.732,"81B332FC-B501-33F1-E053-A03BA40A2BEA","58A47038-69C8-4D2D-939D-0F0301946E08","HR2","0BE",51.95652,-2.988598
"HR20BG",-2.854655,51.95863,7687.48,17722.29,"81B332FC-B502-33F1-E053-A03BA40A2BEA","347F8EAC-3315-4249-B02F-7C4381C4EBB5","HR2","0BG",52.02688,-2.836813
"HR20BH",-2.872469,51.9452,8057.727,6503.732,"81B332FC-B501-33F1-E053-A03BA40A2BEA","58A47038-69C8-4D2D-939D-0F0301946E08","HR2","0BH",51.95652,-2.988598
"HR20BJ",-2.869805,51.94212,8297.677,6503.732,"81B332FC-B501-33F1-E053-A03BA40A2BEA","58A47038-69C8-4D2D-939D-0F0301946E08","HR2","0BJ",51.95652,-2.988598
